RBD,MRUN,AGNO_EGRESO,TIPO,PRIORITARIO_ALU,PREFERENTE_ALU,CRITERIO_SEP,BEN_SEP
8928,24106,2004,adulto,0,0,0,0
8928,130016,2004,adulto,0,0,0,0
8928,3274376,2004,adulto,0,0,0,0
8928,4937228,2004,adulto,0,0,0,0
8928,5592023,2004,joven,0,0,0,0
8928,5813205,2004,adulto,0,0,0,0
8928,6232945,2004,adulto,0,0,0,0
8928,7069439,2004,adulto,0,0,0,0
8928,7469683,2004,adulto,0,0,0,0
8928,8110170,2004,adulto,0,0,0,0
8928,8748358,2004,adulto,0,0,0,0
8928,8969126,2004,adulto,0,0,0,0
8928,9132155,2004,adulto,0,0,0,0
8928,9410520,2004,joven,0,0,0,0
8928,11010969,2004,adulto,0,0,0,0
8928,11450521,2004,adulto,0,0,0,0
8928,11491598,2004,joven,0,0,0,0
8928,11783175,2004,adulto,0,0,0,0
8928,12208083,2004,adulto,0,0,0,0
8928,12718218,2004,joven,0,0,0,0
8928,12946353,2004,adulto,0,0,0,0
8928,13346814,2004,adulto,0,0,0,0
8928,13416297,2004,adulto,0,0,0,0
8928,13455092,2004,adulto,0,0,0,0
8928,13472345,2004,joven,0,0,0,0
8928,13591665,2004,adulto,0,0,0,0
8928,14216696,2004,adulto,0,0,0,0
8928,14257969,2004,adulto,0,0,0,0
8928,14315894,2004,adulto,0,0,0,0
8928,14386016,2004,adulto,0,0,0,0
8928,16013427,2004,joven,0,0,0,0
8928,16744704,2004,adulto,0,0,0,0
8928,17259574,2004,joven,0,0,0,0
8928,17377249,2004,adulto,0,0,0,0
8928,19236222,2004,joven,0,0,0,0
8928,19248495,2004,joven,0,0,0,0
8928,19326266,2004,joven,0,0,0,0
8928,19408677,2004,adulto,0,0,0,0
8928,19491931,2004,joven,0,0,0,0
8928,20130433,2004,adulto,0,0,0,0
8928,20134076,2004,adulto,0,0,0,0
8928,21053413,2004,adulto,0,0,0,0
8928,21146090,2004,joven,0,0,0,0
8928,21420536,2004,joven,0,0,0,0
8928,21521011,2004,adulto,0,0,0,0
8928,21816484,2004,joven,0,0,0,0
8928,22123563,2004,adulto,0,0,0,0
8928,22161620,2004,adulto,0,0,0,0
8928,22297140,2004,adulto,0,0,0,0
8928,23496568,2004,adulto,0,0,0,0
8928,23530434,2004,adulto,0,0,0,0
8928,23881409,2004,adulto,0,0,0,0
8928,23973261,2004,adulto,0,0,0,0
8928,24354745,2004,adulto,0,0,0,0
8928,24360054,2004,adulto,0,0,0,0
8928,24707639,2004,adulto,0,0,0,0
8928,7638,2005,joven,0,0,0,0
8928,56361,2005,joven,0,0,0,0
8928,57909,2005,joven,0,0,0,0
8928,122721,2005,joven,0,0,0,0
8928,180701,2005,joven,0,0,0,0
8928,255430,2005,joven,0,0,0,0
8928,315216,2005,joven,0,0,0,0
8928,324803,2005,joven,0,0,0,0
8928,382677,2005,adulto,0,0,0,0
8928,387324,2005,joven,0,0,0,0
8928,416481,2005,joven,0,0,0,0
8928,502418,2005,joven,0,0,0,0
8928,552891,2005,joven,0,0,0,0
8928,574784,2005,joven,0,0,0,0
8928,606823,2005,joven,0,0,0,0
8928,709742,2005,joven,0,0,0,0
8928,723391,2005,joven,0,0,0,0
8928,733248,2005,joven,0,0,0,0
8928,735222,2005,joven,0,0,0,0
8928,815896,2005,joven,0,0,0,0
8928,893742,2005,joven,0,0,0,0
8928,898051,2005,joven,0,0,0,0
8928,925115,2005,joven,0,0,0,0
8928,932531,2005,joven,0,0,0,0
8928,975370,2005,joven,0,0,0,0
8928,1059119,2005,joven,0,0,0,0
8928,1108801,2005,joven,0,0,0,0
8928,1123651,2005,joven,0,0,0,0
8928,1278025,2005,joven,0,0,0,0
8928,1350266,2005,adulto,0,0,0,0
8928,1464522,2005,adulto,0,0,0,0
8928,1477860,2005,adulto,0,0,0,0
8928,1549989,2005,joven,0,0,0,0
8928,1559368,2005,joven,0,0,0,0
8928,1591308,2005,joven,0,0,0,0
8928,1667856,2005,joven,0,0,0,0
