RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
40406,3,2020,463712,5.599999904632568,30,NO,SI
25818,3,2020,521397,5.670000076293945,40,NO,NO
25818,3,2020,769803,5.369999885559082,70,NO,NO
31376,3,2020,1404664,4.96999979019165,90,NO,NO
25818,3,2020,1537070,5.599999904632568,40,NO,NO
25057,4,2020,2372857,5.400000095367432,50,NO,NO
25818,3,2020,2667329,5.630000114440918,40,NO,NO
9726,2,2020,2841237,4.900000095367432,70,NO,NO
25818,3,2020,3570743,5.300000190734863,80,NO,NO
9328,3,2020,4746012,5.300000190734863,30,NO,SI
25099,4,2020,5309169,4.599999904632568,90,NO,NO
8587,2,2020,5846021,5.730000019073486,50,NO,NO
31167,3,2020,6032973,4.96999979019165,60,NO,NO
25818,3,2020,6198884,6.130000114440918,10,SI,NO
26143,3,2020,6258990,4.849999904632568,80,NO,NO
25982,3,2020,6273426,6.099999904632568,10,SI,NO
25818,3,2020,6633809,5.829999923706055,30,NO,SI
25818,3,2020,6730215,5.599999904632568,40,NO,NO
25463,3,2020,7741286,5.400000095367432,60,NO,NO
25463,3,2020,8144148,5.369999885559082,60,NO,NO
8491,2,2020,9360505,6,20,NO,SI
10250,2,2020,9952810,5.349999904632568,40,NO,NO
25818,3,2020,10186524,6.25,10,SI,NO
8553,2,2020,10978014,5.550000190734863,50,NO,NO
24840,4,2020,11565907,6.400000095367432,10,SI,NO
25818,3,2020,11701657,5.880000114440918,20,NO,SI
24840,4,2020,11996403,4.699999809265137,100,NO,NO
31376,3,2020,12124358,6.03000020980835,20,NO,SI
25818,3,2020,12451236,5.269999980926514,80,NO,NO
8491,2,2020,12824373,6.650000095367432,10,SI,NO
16820,3,2020,13003445,5.199999809265137,60,NO,NO
25057,4,2020,13222325,5.199999809265137,70,NO,NO
10259,1,2020,13243321,4.699999809265137,50,NO,NO
25818,3,2020,13551991,5.449999809265137,60,NO,NO
24911,3,2020,13846408,4.75,90,NO,NO
25818,3,2020,14610834,5.769999980926514,30,NO,SI
8587,2,2020,14624966,6.199999809265137,30,NO,SI
10120,6,2020,15299420,4.900000095367432,80,NO,NO
20310,3,2020,15710276,5.400000095367432,50,NO,NO
25818,3,2020,15774955,5.900000095367432,20,NO,SI
25818,3,2020,15890218,5.269999980926514,80,NO,NO
24911,3,2020,16082134,4.5,90,NO,NO
10120,6,2020,16506534,5.53000020980835,30,NO,SI
25753,3,2020,16812128,5.170000076293945,60,NO,NO
24911,3,2020,17442944,5.03000020980835,70,NO,NO
25818,3,2020,17598780,6.130000114440918,10,SI,NO
25818,3,2020,18185045,5.550000190734863,50,NO,NO
10584,1,2020,18512149,5.230000019073486,60,NO,NO
9006,1,2020,18563144,5.300000190734863,50,NO,NO
25818,3,2020,18731765,5.170000076293945,90,NO,NO
8587,2,2020,18843748,5.75,50,NO,NO
9411,6,2020,19044614,4.670000076293945,90,NO,NO
24911,3,2020,19198964,4.449999809265137,100,NO,NO
24911,3,2020,20276639,5.03000020980835,70,NO,NO
24840,4,2020,20302966,5.679999828338623,20,NO,SI
