RBD,MRUN,AGNO_EGRESO,TIPO,PRIORITARIO_ALU,PREFERENTE_ALU,CRITERIO_SEP,BEN_SEP
8906,9737716,2004,joven,0,0,0,0
8906,14126656,2004,joven,0,0,0,0
8906,20302415,2004,joven,0,0,0,0
8906,20445060,2004,joven,0,0,0,0
8906,10000941,2005,joven,0,0,0,0
8906,17162930,2005,joven,0,0,0,0
8906,7671,2006,joven,0,0,0,0
8906,65208,2006,joven,0,0,0,0
8906,461942,2006,joven,0,0,0,0
8906,826307,2006,joven,0,0,0,0
8906,970373,2006,joven,0,0,0,0
8906,1024477,2006,joven,0,0,0,0
8906,1053626,2006,joven,0,0,0,0
8906,1103881,2006,joven,0,0,0,0
8906,1228127,2006,joven,0,0,0,0
8906,1363866,2006,joven,0,0,0,0
8906,1651634,2006,joven,0,0,0,0
8906,1756373,2006,joven,0,0,0,0
8906,1772056,2006,joven,0,0,0,0
8906,2043281,2006,joven,0,0,0,0
8906,2498124,2006,joven,0,0,0,0
8906,2573913,2006,joven,0,0,0,0
8906,2806153,2006,joven,0,0,0,0
8906,2840801,2006,joven,0,0,0,0
8906,2891726,2006,joven,0,0,0,0
8906,2941056,2006,joven,0,0,0,0
8906,3102347,2006,joven,0,0,0,0
8906,3344771,2006,joven,0,0,0,0
8906,3462455,2006,joven,0,0,0,0
8906,3537675,2006,joven,0,0,0,0
8906,3723173,2006,joven,0,0,0,0
8906,3907880,2006,joven,0,0,0,0
8906,4064046,2006,joven,0,0,0,0
8906,4081266,2006,joven,0,0,0,0
8906,4170340,2006,joven,0,0,0,0
8906,4233879,2006,joven,0,0,0,0
8906,4814157,2006,joven,0,0,0,0
8906,4941364,2006,joven,0,0,0,0
8906,5145901,2006,joven,0,0,0,0
8906,5156432,2006,joven,0,0,0,0
8906,5163004,2006,joven,0,0,0,0
8906,5609566,2006,joven,0,0,0,0
8906,5686869,2006,joven,0,0,0,0
8906,5820503,2006,joven,0,0,0,0
8906,5852218,2006,joven,0,0,0,0
8906,6013989,2006,joven,0,0,0,0
8906,6148388,2006,joven,0,0,0,0
8906,6148507,2006,joven,0,0,0,0
8906,6158947,2006,joven,0,0,0,0
8906,6567211,2006,joven,0,0,0,0
8906,6666441,2006,joven,0,0,0,0
8906,6715201,2006,joven,0,0,0,0
8906,6943883,2006,joven,0,0,0,0
8906,7203337,2006,joven,0,0,0,0
8906,7233489,2006,joven,0,0,0,0
8906,7335263,2006,joven,0,0,0,0
8906,7403514,2006,joven,0,0,0,0
8906,7406214,2006,joven,0,0,0,0
8906,7417521,2006,joven,0,0,0,0
8906,7510784,2006,joven,0,0,0,0
8906,7539367,2006,joven,0,0,0,0
8906,8039328,2006,joven,0,0,0,0
8906,8092362,2006,joven,0,0,0,0
8906,8110485,2006,joven,0,0,0,0
8906,8181190,2006,joven,0,0,0,0
8906,8183106,2006,joven,0,0,0,0
8906,8201890,2006,joven,0,0,0,0
8906,8542183,2006,joven,0,0,0,0
8906,8903675,2006,joven,0,0,0,0
8906,8942561,2006,joven,0,0,0,0
8906,9501806,2006,joven,0,0,0,0
8906,9714364,2006,joven,0,0,0,0
8906,9839527,2006,joven,0,0,0,0
8906,9853190,2006,joven,0,0,0,0
8906,10035460,2006,joven,0,0,0,0
8906,10050187,2006,joven,0,0,0,0
8906,10092325,2006,joven,0,0,0,0
8906,10255932,2006,joven,0,0,0,0
8906,10303290,2006,joven,0,0,0,0
8906,10309525,2006,joven,0,0,0,0
8906,10314498,2006,joven,0,0,0,0
8906,10366790,2006,joven,0,0,0,0
8906,10485878,2006,joven,0,0,0,0
8906,10763035,2006,joven,0,0,0,0
8906,10780599,2006,joven,0,0,0,0
8906,10835660,2006,joven,0,0,0,0
8906,10959919,2006,joven,0,0,0,0
8906,10998148,2006,joven,0,0,0,0
8906,11072230,2006,joven,0,0,0,0
8906,11424803,2006,joven,0,0,0,0
8906,11491931,2006,joven,0,0,0,0
8906,11564269,2006,joven,0,0,0,0
8906,11796421,2006,joven,0,0,0,0
8906,12159560,2006,joven,0,0,0,0
8906,12193431,2006,joven,0,0,0,0
8906,12193944,2006,joven,0,0,0,0
8906,12193945,2006,joven,0,0,0,0
8906,12196129,2006,joven,0,0,0,0
8906,12462753,2006,joven,0,0,0,0
8906,12552025,2006,joven,0,0,0,0
8906,12630781,2006,joven,0,0,0,0
8906,13344531,2006,joven,0,0,0,0
8906,13352460,2006,joven,0,0,0,0
8906,13390608,2006,joven,0,0,0,0
8906,13401576,2006,joven,0,0,0,0
8906,13460913,2006,joven,0,0,0,0
8906,13464732,2006,joven,0,0,0,0
8906,13515747,2006,joven,0,0,0,0
8906,13748715,2006,joven,0,0,0,0
8906,13899171,2006,joven,0,0,0,0
8906,14054923,2006,joven,0,0,0,0
8906,14169129,2006,joven,0,0,0,0
8906,14207158,2006,joven,0,0,0,0
8906,14322173,2006,joven,0,0,0,0
8906,14584482,2006,joven,0,0,0,0
8906,14725533,2006,joven,0,0,0,0
8906,14984626,2006,joven,0,0,0,0
8906,15226355,2006,joven,0,0,0,0
8906,15333530,2006,joven,0,0,0,0
8906,15367854,2006,joven,0,0,0,0
8906,16191813,2006,joven,0,0,0,0
8906,16241064,2006,joven,0,0,0,0
8906,16513390,2006,joven,0,0,0,0
8906,16546942,2006,joven,0,0,0,0
8906,16747037,2006,joven,0,0,0,0
8906,17244214,2006,joven,0,0,0,0
8906,17277756,2006,joven,0,0,0,0
8906,17277757,2006,joven,0,0,0,0
8906,17486839,2006,joven,0,0,0,0
8906,17621686,2006,joven,0,0,0,0
8906,17625499,2006,joven,0,0,0,0
8906,17786446,2006,joven,0,0,0,0
8906,17811866,2006,joven,0,0,0,0
8906,17907270,2006,joven,0,0,0,0
8906,17995785,2006,joven,0,0,0,0
8906,18117038,2006,joven,0,0,0,0
8906,18344157,2006,joven,0,0,0,0
8906,18623021,2006,joven,0,0,0,0
8906,18650677,2006,joven,0,0,0,0
8906,18887459,2006,joven,0,0,0,0
8906,18975241,2006,joven,0,0,0,0
8906,19004469,2006,joven,0,0,0,0
8906,19141176,2006,joven,0,0,0,0
8906,19168159,2006,joven,0,0,0,0
8906,19636037,2006,joven,0,0,0,0
8906,19651894,2006,joven,0,0,0,0
8906,19987088,2006,joven,0,0,0,0
8906,20018620,2006,joven,0,0,0,0
8906,20050652,2006,joven,0,0,0,0
8906,20152631,2006,joven,0,0,0,0
8906,20227212,2006,joven,0,0,0,0
8906,20239814,2006,joven,0,0,0,0
8906,20449326,2006,joven,0,0,0,0
8906,20706307,2006,joven,0,0,0,0
8906,20742484,2006,joven,0,0,0,0
8906,20861536,2006,joven,0,0,0,0
8906,21117200,2006,joven,0,0,0,0
8906,21270840,2006,joven,0,0,0,0
8906,21334080,2006,joven,0,0,0,0
8906,21381344,2006,joven,0,0,0,0
8906,21416797,2006,joven,0,0,0,0
8906,21654798,2006,joven,0,0,0,0
8906,21744784,2006,joven,0,0,0,0
8906,22059191,2006,joven,0,0,0,0
8906,22272632,2006,joven,0,0,0,0
8906,22286155,2006,joven,0,0,0,0
8906,22671087,2006,joven,0,0,0,0
8906,22978363,2006,joven,0,0,0,0
8906,23011507,2006,joven,0,0,0,0
8906,23134264,2006,joven,0,0,0,0
8906,23261181,2006,joven,0,0,0,0
8906,23277408,2006,joven,0,0,0,0
8906,23423179,2006,joven,0,0,0,0
8906,23504816,2006,joven,0,0,0,0
8906,23564682,2006,joven,0,0,0,0
8906,24021928,2006,joven,0,0,0,0
8906,24066680,2006,joven,0,0,0,0
8906,24082603,2006,joven,0,0,0,0
8906,24307262,2006,joven,0,0,0,0
8906,24309449,2006,joven,0,0,0,0
8906,24386863,2006,joven,0,0,0,0
8906,17595,2007,joven,0,0,0,0
8906,306866,2007,joven,0,0,0,0
8906,316621,2007,joven,0,0,0,0
8906,389006,2007,joven,0,0,0,0
8906,432361,2007,joven,0,0,0,0
8906,602735,2007,joven,0,0,0,0
8906,621866,2007,joven,0,0,0,0
8906,737724,2007,joven,0,0,0,0
8906,770728,2007,joven,0,0,0,0
8906,772188,2007,joven,0,0,0,0
8906,791596,2007,joven,0,0,0,0
8906,1396597,2007,joven,0,0,0,0
8906,1426501,2007,joven,0,0,0,0
8906,1504405,2007,joven,0,0,0,0
8906,1817780,2007,joven,0,0,0,0
8906,1862706,2007,joven,0,0,0,0
8906,1871457,2007,joven,0,0,0,0
8906,1957038,2007,joven,0,0,0,0
8906,2082363,2007,joven,0,0,0,0
8906,2218606,2007,joven,0,0,0,0
8906,2285729,2007,joven,0,0,0,0
8906,2298455,2007,joven,0,0,0,0
8906,2351250,2007,joven,0,0,0,0
8906,2363905,2007,joven,0,0,0,0
8906,2525711,2007,joven,0,0,0,0
8906,2638332,2007,joven,0,0,0,0
8906,2962593,2007,joven,0,0,0,0
8906,2986811,2007,joven,0,0,0,0
8906,2997563,2007,joven,0,0,0,0
8906,3091750,2007,joven,0,0,0,0
8906,3317937,2007,joven,0,0,0,0
8906,3821575,2007,joven,0,0,0,0
8906,3922908,2007,joven,0,0,0,0
8906,3926249,2007,joven,0,0,0,0
8906,4228236,2007,joven,0,0,0,0
8906,4428857,2007,joven,0,0,0,0
8906,4557692,2007,joven,0,0,0,0
8906,4712291,2007,joven,0,0,0,0
8906,4746690,2007,joven,0,0,0,0
8906,4837308,2007,joven,0,0,0,0
8906,4987945,2007,joven,0,0,0,0
8906,5771868,2007,joven,0,0,0,0
8906,5925963,2007,joven,0,0,0,0
8906,6152979,2007,joven,0,0,0,0
8906,6234717,2007,joven,0,0,0,0
8906,6379717,2007,joven,0,0,0,0
8906,6426078,2007,joven,0,0,0,0
8906,6845649,2007,joven,0,0,0,0
8906,6887074,2007,joven,0,0,0,0
8906,6892530,2007,joven,0,0,0,0
8906,6946915,2007,joven,0,0,0,0
8906,7045335,2007,joven,0,0,0,0
8906,7092378,2007,joven,0,0,0,0
8906,7413627,2007,joven,0,0,0,0
8906,7711650,2007,joven,0,0,0,0
8906,7765032,2007,joven,0,0,0,0
8906,7825008,2007,joven,0,0,0,0
8906,7947822,2007,joven,0,0,0,0
8906,8045957,2007,joven,0,0,0,0
8906,8080279,2007,joven,0,0,0,0
8906,8100933,2007,joven,0,0,0,0
8906,8218890,2007,joven,0,0,0,0
8906,8319702,2007,joven,0,0,0,0
8906,8419151,2007,joven,0,0,0,0
8906,8460099,2007,joven,0,0,0,0
8906,8726383,2007,joven,0,0,0,0
8906,8821391,2007,joven,0,0,0,0
8906,8838419,2007,joven,0,0,0,0
8906,8918353,2007,joven,0,0,0,0
8906,8972947,2007,joven,0,0,0,0
8906,9468331,2007,joven,0,0,0,0
