RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
24896,4,2020,6649886,4.769999980926514,100,NO,NO
24896,4,2020,8511446,5.650000095367432,40,NO,NO
25818,3,2020,11063331,6.480000019073486,10,SI,NO
9747,2,2020,14306173,5.699999809265137,20,NO,SI
2973,2,2020,16241662,5.130000114440918,80,NO,NO
20356,3,2020,17498734,4.670000076293945,90,NO,NO
25818,3,2020,18029735,5.769999980926514,30,NO,SI
24896,4,2019,464834,4.96999979019165,70,NO,NO
11344,3,2019,2541849,5.070000171661377,60,NO,NO
24896,4,2019,4057057,5.170000076293945,50,NO,NO
532,1,2019,4206911,5.380000114440918,50,NO,NO
24896,4,2019,11405362,4.869999885559082,80,NO,NO
8928,1,2019,12340702,5.199999809265137,70,NO,NO
24933,4,2019,16205268,4.300000190734863,100,NO,NO
24896,4,2019,17426552,6.130000114440918,10,SI,NO
24896,4,2019,17818968,4.869999885559082,80,NO,NO
24933,4,2019,20929095,4.730000019073486,90,NO,NO
24896,4,2019,21013714,5.170000076293945,50,NO,NO
5824,2,2019,21490974,5.130000114440918,70,NO,NO
24896,4,2019,21911049,4.699999809265137,100,NO,NO
13584,3,2019,22092001,5.570000171661377,40,NO,NO
26030,4,2019,23969735,5.46999979019165,40,NO,NO
25099,4,2018,1903929,4.849999904632568,80,NO,NO
24896,4,2018,2324580,5.699999809265137,10,SI,NO
10584,1,2018,3410308,5.5,30,NO,SI
17879,3,2018,7749749,5.130000114440918,60,NO,NO
25190,4,2018,11762674,5.130000114440918,50,NO,NO
31376,3,2018,12864078,5.230000019073486,40,NO,NO
24896,4,2018,14909243,4.900000095367432,80,NO,NO
25190,4,2018,15795888,5.599999904632568,30,NO,SI
31167,3,2018,19853649,4.96999979019165,60,NO,NO
10967,1,2018,21318737,5.5,20,NO,SI
24896,4,2018,23332271,5.230000019073486,40,NO,NO
24933,4,2017,4007858,4.650000095367432,90,NO,NO
24896,4,2017,5134618,4.869999885559082,70,NO,NO
25190,4,2017,6219612,4.769999980926514,80,NO,NO
8627,3,2017,15535086,4.670000076293945,100,NO,NO
26030,4,2017,17188823,5.900000095367432,10,NO,SI
24896,4,2017,18041184,6.670000076293945,10,NO,SI
24896,4,2017,18896261,5.429999828338623,20,NO,SI
24896,4,2017,22274404,5.199999809265137,40,NO,NO
26371,3,2017,22748492,4.75,90,NO,NO
40282,3,2017,23511977,5.480000019073486,70,NO,NO
24896,4,2017,24628221,5.099999904632568,50,NO,NO
25190,4,2010,277466,5.230000019073486,30,NO,SI
24933,4,2013,410767,4.599999904632568,100,NO,NO
24933,4,2012,665955,5.429999828338623,30,NO,SI
8491,2,2016,774159,5.130000114440918,60,NO,NO
24896,4,2013,1398809,4.800000190734863,60,NO,NO
8883,4,2009,1928483,5.869999885559082,10,NO,SI
25054,4,2012,2026321,4.869999885559082,80,NO,NO
25099,4,2008,3679555,4.96999979019165,60,NO,NO
24896,4,2009,3890487,4.730000019073486,70,NO,NO
25057,4,2010,4002563,5.230000019073486,20,NO,SI
24896,4,2013,4136869,4.699999809265137,70,NO,NO
12834,4,2014,4219313,5.070000171661377,30,NO,SI
25190,4,2011,5522299,4.929999828338623,70,NO,NO
9460,1,2009,5685289,4.699999809265137,80,NO,NO
24896,4,2009,6234542,4.630000114440918,80,NO,NO
24933,4,2015,6475210,4.650000095367432,90,NO,NO
25054,4,2016,6610233,5.599999904632568,70,NO,NO
24896,4,2014,6687455,4.599999904632568,80,NO,NO
24896,4,2016,7077112,4.900000095367432,60,NO,NO
24896,4,2014,7744338,4.5,90,NO,NO
25057,4,2016,8138370,4.929999828338623,60,NO,NO
