RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
8463,4,2020,3095720,6.849999904632568,10,SI,NO
8463,4,2020,3239604,5.849999904632568,90,NO,NO
8463,4,2020,3299399,6.579999923706055,30,NO,SI
8463,4,2020,3764056,6.599999904632568,30,NO,SI
8463,4,2020,3780108,5.949999809265137,80,NO,NO
8463,4,2020,4298499,5.650000095367432,100,NO,NO
8463,4,2020,4879687,6.130000114440918,70,NO,NO
8463,4,2020,6097074,5.679999828338623,100,NO,NO
8463,4,2020,6348946,6.449999809265137,50,NO,NO
8463,4,2020,7646384,5.929999828338623,90,NO,NO
8463,4,2020,8334899,6.480000019073486,50,NO,NO
8463,4,2020,9743528,6.599999904632568,30,NO,SI
8463,4,2020,9882071,6.650000095367432,20,NO,SI
8463,4,2020,10083387,6.650000095367432,20,NO,SI
8463,4,2020,10552438,6.800000190734863,10,SI,NO
8463,4,2020,12419522,5.929999828338623,90,NO,NO
8463,4,2020,12444847,6.880000114440918,10,SI,NO
8463,4,2020,12528832,6.28000020980835,60,NO,NO
8463,4,2020,12738172,5.900000095367432,90,NO,NO
8463,4,2020,12833589,6.5,40,NO,NO
12087,4,2020,14095892,6.53000020980835,40,NO,NO
24314,4,2020,14174470,6.329999923706055,50,NO,NO
8463,4,2020,17516942,6.5,40,NO,NO
8872,4,2020,17813862,6.550000190734863,30,NO,SI
8463,4,2020,19111347,6.230000019073486,60,NO,NO
8463,4,2020,19366837,6.150000095367432,70,NO,NO
8463,4,2020,20294363,6.179999828338623,60,NO,NO
0,0,2020,20962000,6.099999904632568,0,SI,NO
8463,4,2020,21295294,6.730000019073486,20,NO,SI
8464,4,2020,22404376,6.179999828338623,70,NO,NO
8463,4,2020,22741762,6.679999828338623,20,NO,SI
8463,4,2020,23344130,6.300000190734863,50,NO,NO
8463,4,2020,23472538,6.800000190734863,10,SI,NO
8463,4,2019,133816,6.380000114440918,50,NO,NO
8463,4,2019,207367,6.730000019073486,30,NO,SI
11680,3,2019,294833,5.900000095367432,60,NO,NO
8463,4,2019,1983134,6.78000020980835,20,NO,SI
8463,4,2019,3731467,5.599999904632568,90,NO,NO
8463,4,2019,4132148,6.5,40,NO,NO
8463,4,2019,5500553,5.929999828338623,70,NO,NO
8463,4,2019,6096130,6.28000020980835,50,NO,NO
20173,3,2019,6263855,5.150000095367432,80,NO,NO
8463,4,2019,6594184,6.900000095367432,10,SI,NO
25142,4,2019,7253764,5.980000019073486,20,NO,SI
24985,4,2019,8302107,6.78000020980835,10,SI,NO
8463,4,2019,8570641,5.699999809265137,80,NO,NO
7742,4,2019,9198477,5.53000020980835,90,NO,NO
22144,4,2019,11586878,6.75,10,SI,NO
8463,4,2019,12559036,6.699999809265137,30,NO,SI
8463,4,2019,13327776,5.699999809265137,80,NO,NO
8463,4,2019,14193969,6.480000019073486,50,NO,NO
8463,4,2019,14627411,6.900000095367432,10,SI,NO
8463,4,2019,14897909,6.5,40,NO,NO
8463,4,2019,15296284,5.699999809265137,80,NO,NO
8463,4,2019,15860152,5.300000190734863,100,NO,NO
8463,4,2019,16901380,6.900000095367432,10,SI,NO
