RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
20063,3,2020,536725,5.769999980926514,20,NO,SI
20176,3,2020,879147,5.170000076293945,80,NO,NO
20176,3,2020,1194587,5.949999809265137,20,NO,SI
20176,3,2020,1461693,5.150000095367432,80,NO,NO
9460,1,2020,1506364,5.900000095367432,20,NO,SI
5620,2,2020,1904275,5.400000095367432,50,NO,NO
20063,3,2020,2302079,5.699999809265137,30,NO,SI
20176,3,2020,2967431,5.369999885559082,70,NO,NO
20063,3,2020,3572012,5.03000020980835,70,NO,NO
5824,2,2020,4977844,5.869999885559082,10,SI,NO
20073,3,2020,4992466,5.769999980926514,20,NO,SI
5620,2,2020,5497975,5.550000190734863,40,NO,NO
20176,3,2020,5686039,6.130000114440918,10,SI,NO
20261,3,2020,5857389,5.400000095367432,60,NO,NO
20063,3,2020,6870552,5.730000019073486,30,NO,SI
20044,3,2020,6904448,5.329999923706055,50,NO,NO
20044,3,2020,7475723,5.300000190734863,50,NO,NO
20176,3,2020,7548004,6.25,10,SI,NO
20063,3,2020,8713734,5.599999904632568,30,NO,SI
20176,3,2020,8720729,5.630000114440918,40,NO,NO
20044,3,2020,9000062,4.949999809265137,80,NO,NO
20176,3,2020,9999437,5.429999828338623,60,NO,NO
20214,3,2020,10167355,6.050000190734863,20,NO,SI
22388,3,2020,10467171,5.650000095367432,20,NO,SI
20001,3,2020,10545257,4.949999809265137,70,NO,NO
19923,3,2020,10648871,5.230000019073486,70,NO,NO
20261,3,2020,10660907,5.230000019073486,70,NO,NO
20261,3,2020,11535760,5.429999828338623,60,NO,NO
20063,3,2020,12195155,5.130000114440918,60,NO,NO
20063,3,2020,12232155,5.429999828338623,50,NO,NO
20261,3,2020,12658463,5.730000019073486,30,NO,SI
5684,3,2020,13397304,6.099999904632568,10,SI,NO
20001,3,2020,13783812,5.46999979019165,40,NO,NO
20214,3,2020,14238026,5.03000020980835,80,NO,NO
20063,3,2020,14695396,4.96999979019165,70,NO,NO
20261,3,2020,14980024,5.599999904632568,40,NO,NO
20044,3,2020,15227102,5.400000095367432,40,NO,NO
20063,3,2020,15488845,5.78000020980835,20,NO,SI
20176,3,2020,15512786,5.03000020980835,90,NO,NO
20044,3,2020,17105121,5.329999923706055,50,NO,NO
20214,3,2020,18459809,5.800000190734863,30,NO,SI
20176,3,2020,18651461,5.849999904632568,20,NO,SI
20063,3,2020,18676259,5.53000020980835,40,NO,NO
20012,3,2020,19132598,5.730000019073486,40,NO,NO
20063,3,2020,19170017,5.670000076293945,30,NO,SI
20176,3,2020,19219647,5.230000019073486,80,NO,NO
20063,3,2020,20519325,5.050000190734863,70,NO,NO
20063,3,2020,20853918,6.070000171661377,10,SI,NO
