RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
5812,4,2020,2057136,6.25,50,NO,NO
5812,4,2020,2127385,6.650000095367432,20,NO,SI
8979,4,2020,2735831,5.650000095367432,100,NO,NO
5812,4,2020,3239605,6.599999904632568,30,NO,SI
5812,4,2020,4117949,6.599999904632568,30,NO,SI
5812,4,2020,5716922,6.550000190734863,30,NO,SI
5812,4,2020,5775112,6.150000095367432,50,NO,NO
5812,4,2020,5979403,5.929999828338623,70,NO,NO
5812,4,2020,9854426,5.579999923706055,90,NO,NO
5812,4,2020,10327983,6.78000020980835,10,SI,NO
5812,4,2020,13300527,6.5,30,NO,SI
5812,4,2020,14217111,6.03000020980835,70,NO,NO
5812,4,2020,14355368,5.579999923706055,90,NO,NO
5812,4,2020,17118136,6.75,10,SI,NO
5812,4,2020,19264596,6.630000114440918,20,NO,SI
25373,4,2020,19459946,6.730000019073486,10,SI,NO
5812,4,2020,19804353,6.300000190734863,40,NO,NO
13450,4,2020,19840444,6.579999923706055,10,SI,NO
5812,4,2020,20726206,6.099999904632568,60,NO,NO
5812,4,2020,222654,5.480000019073486,100,NO,NO
8846,4,2020,240107,6.099999904632568,60,NO,NO
5812,4,2020,622224,5.800000190734863,80,NO,NO
4687,4,2020,3637610,6.480000019073486,60,NO,NO
5812,4,2020,4859103,6.730000019073486,10,SI,NO
5812,4,2020,5525651,6,70,NO,NO
5812,4,2020,7418183,5.679999828338623,90,NO,NO
5812,4,2020,8468436,5.900000095367432,70,NO,NO
5812,4,2020,12374981,5.829999923706055,80,NO,NO
5812,4,2020,12492277,6.480000019073486,30,NO,SI
5812,4,2020,12564359,5.449999809265137,100,NO,NO
5812,4,2020,15166026,5.929999828338623,70,NO,NO
5812,4,2020,15556085,6.300000190734863,40,NO,NO
8979,4,2020,16849837,6.480000019073486,50,NO,NO
5812,4,2020,18015443,5.730000019073486,90,NO,NO
5812,4,2020,18913459,6.650000095367432,20,NO,SI
5812,4,2020,20427592,6.150000095367432,50,NO,NO
5812,4,2020,22511368,6.099999904632568,60,NO,NO
5812,4,2020,23766236,6.650000095367432,20,NO,SI
5812,4,2020,23947943,5.829999923706055,80,NO,NO
5812,4,2020,24602589,6.349999904632568,40,NO,NO
5812,4,2020,1460971,6.199999809265137,50,NO,NO
5812,4,2020,1699760,5.699999809265137,90,NO,NO
5812,4,2020,1721222,6.699999809265137,10,SI,NO
5812,4,2020,1894125,5.730000019073486,90,NO,NO
5812,4,2020,4104256,6.300000190734863,40,NO,NO
5812,4,2020,4176713,6.78000020980835,10,SI,NO
5812,4,2020,4221915,5.829999923706055,80,NO,NO
5812,4,2020,4292770,6.25,50,NO,NO
5812,4,2020,5917232,6.449999809265137,40,NO,NO
5812,4,2020,8245837,6.199999809265137,50,NO,NO
5812,4,2020,11969088,5.880000114440918,70,NO,NO
5812,4,2020,14845956,6.730000019073486,10,SI,NO
5812,4,2020,14951724,5.550000190734863,100,NO,NO
5812,4,2020,15693316,6.230000019073486,50,NO,NO
5812,4,2020,20475396,6.630000114440918,20,NO,SI
5812,4,2020,24200613,6.050000190734863,60,NO,NO
5812,4,2020,24301371,6.5,30,NO,SI
5666,3,2020,24575622,5.949999809265137,50,NO,NO
5812,4,2019,117620,5.78000020980835,70,NO,NO
5812,4,2019,1214911,6.03000020980835,60,NO,NO
5812,4,2019,1318507,6.429999828338623,30,NO,SI
5812,4,2019,1532006,6.730000019073486,10,SI,NO
5812,4,2019,1831508,5.78000020980835,70,NO,NO
20091,4,2019,1930533,5.650000095367432,70,NO,NO
5812,4,2019,4128819,5.880000114440918,60,NO,NO
5812,4,2019,4160240,5.349999904632568,90,NO,NO
5812,4,2019,5382351,6.050000190734863,50,NO,NO
5812,4,2019,5507702,5.349999904632568,90,NO,NO
5812,4,2019,6647257,6.349999904632568,30,NO,SI
5812,4,2019,7730041,5.929999828338623,60,NO,NO
5812,4,2019,8572588,6.25,50,NO,NO
5812,4,2019,10312622,5.579999923706055,90,NO,NO
5812,4,2019,11681889,6.300000190734863,40,NO,NO
5812,4,2019,12172099,5.78000020980835,70,NO,NO
5812,4,2019,13204576,6.699999809265137,20,NO,SI
5812,4,2019,13585711,5.900000095367432,60,NO,NO
5812,4,2019,14208414,5.179999828338623,100,NO,NO
5812,4,2019,18014951,6.78000020980835,10,SI,NO
5812,4,2019,19517952,6.599999904632568,20,NO,SI
5812,4,2019,20130901,6.5,30,NO,SI
5812,4,2019,21332089,6.300000190734863,40,NO,NO
5812,4,2019,21588037,6.449999809265137,30,NO,SI
5812,4,2019,21692906,6.829999923706055,10,SI,NO
5812,4,2019,24921135,6.5,30,NO,SI
5812,4,2019,1042919,6.800000190734863,10,SI,NO
5812,4,2019,1699425,6.349999904632568,30,NO,SI
7742,4,2019,2422594,6.380000114440918,20,NO,SI
5812,4,2019,3199831,5.329999923706055,100,NO,NO
5812,4,2019,3456050,6.53000020980835,20,NO,SI
5812,4,2019,5676343,5.449999809265137,90,NO,NO
5812,4,2019,6179403,6.880000114440918,10,SI,NO
5812,4,2020,6432786,6.150000095367432,50,NO,NO
5812,4,2019,8937814,5.880000114440918,60,NO,NO
