RBD,MRUN,AGNO_EGRESO,TIPO,PRIORITARIO_ALU,PREFERENTE_ALU,CRITERIO_SEP,BEN_SEP
52,1462603,2004,joven,0,0,0,0
52,1632806,2004,joven,0,0,0,0
52,2080025,2004,joven,0,0,0,0
52,2151545,2004,joven,0,0,0,0
52,3637731,2004,joven,0,0,0,0
52,3842866,2004,joven,0,0,0,0
52,3915765,2004,joven,0,0,0,0
52,4996105,2004,joven,0,0,0,0
52,6220796,2004,joven,0,0,0,0
52,6803573,2004,joven,0,0,0,0
52,7050184,2004,joven,0,0,0,0
52,7179880,2004,joven,0,0,0,0
52,8029466,2004,joven,0,0,0,0
52,9015906,2004,joven,0,0,0,0
52,10013554,2004,joven,0,0,0,0
52,10889927,2004,joven,0,0,0,0
52,10918459,2004,joven,0,0,0,0
52,10956426,2004,joven,0,0,0,0
52,12112498,2004,joven,0,0,0,0
52,13729900,2004,joven,0,0,0,0
52,14427097,2004,joven,0,0,0,0
52,15238877,2004,joven,0,0,0,0
52,16421724,2004,joven,0,0,0,0
52,16845887,2004,joven,0,0,0,0
52,17467968,2004,joven,0,0,0,0
52,17743007,2004,joven,0,0,0,0
52,17883116,2004,joven,0,0,0,0
52,19937751,2004,joven,0,0,0,0
52,20672852,2004,joven,0,0,0,0
52,21450848,2004,joven,0,0,0,0
52,24049955,2004,joven,0,0,0,0
52,24324937,2004,joven,0,0,0,0
52,77007,2005,joven,0,0,0,0
52,92466,2005,joven,0,0,0,0
52,324220,2005,joven,0,0,0,0
52,512714,2005,joven,0,0,0,0
52,715677,2005,joven,0,0,0,0
52,810982,2005,joven,0,0,0,0
52,871027,2005,joven,0,0,0,0
52,873794,2005,joven,0,0,0,0
52,911818,2005,joven,0,0,0,0
52,958501,2005,joven,0,0,0,0
52,1199029,2005,joven,0,0,0,0
52,1242327,2005,joven,0,0,0,0
52,1253071,2005,joven,0,0,0,0
52,1322584,2005,joven,0,0,0,0
52,1492524,2005,joven,0,0,0,0
52,1666201,2005,joven,0,0,0,0
52,1667519,2005,joven,0,0,0,0
52,1926500,2005,joven,0,0,0,0
52,2099211,2005,joven,0,0,0,0
52,2146690,2005,joven,0,0,0,0
52,2184977,2005,joven,0,0,0,0
52,2213653,2005,joven,0,0,0,0
52,2242327,2005,joven,0,0,0,0
52,2514391,2005,joven,0,0,0,0
52,2528147,2005,joven,0,0,0,0
52,2530105,2005,joven,0,0,0,0
52,2530106,2005,joven,0,0,0,0
52,2748217,2005,joven,0,0,0,0
52,2906778,2005,joven,0,0,0,0
52,2995319,2005,joven,0,0,0,0
52,3013850,2005,joven,0,0,0,0
52,3116529,2005,joven,0,0,0,0
52,3127138,2005,joven,0,0,0,0
52,3186544,2005,joven,0,0,0,0
52,3428457,2005,joven,0,0,0,0
52,3459681,2005,joven,0,0,0,0
52,3503726,2005,joven,0,0,0,0
52,3560593,2005,joven,0,0,0,0
52,3598697,2005,joven,0,0,0,0
52,3648836,2005,joven,0,0,0,0
52,3693293,2005,joven,0,0,0,0
52,3699489,2005,joven,0,0,0,0
52,3873523,2005,joven,0,0,0,0
52,4059723,2005,joven,0,0,0,0
52,4264199,2005,joven,0,0,0,0
52,4353644,2005,joven,0,0,0,0
52,4379708,2005,joven,0,0,0,0
52,4495932,2005,joven,0,0,0,0
52,4511271,2005,joven,0,0,0,0
52,4524931,2005,joven,0,0,0,0
52,4527090,2005,joven,0,0,0,0
52,4556954,2005,joven,0,0,0,0
52,4627931,2005,joven,0,0,0,0
52,4736335,2005,joven,0,0,0,0
52,4769614,2005,joven,0,0,0,0
52,4782736,2005,joven,0,0,0,0
52,4806856,2005,joven,0,0,0,0
52,4855487,2005,joven,0,0,0,0
52,5030065,2005,joven,0,0,0,0
52,5131138,2005,joven,0,0,0,0
52,5155137,2005,joven,0,0,0,0
52,5313753,2005,joven,0,0,0,0
52,5317277,2005,joven,0,0,0,0
52,5326797,2005,joven,0,0,0,0
52,5577086,2005,joven,0,0,0,0
52,5680660,2005,joven,0,0,0,0
52,5744270,2005,joven,0,0,0,0
52,5854112,2005,joven,0,0,0,0
52,6323985,2005,joven,0,0,0,0
52,6346319,2005,joven,0,0,0,0
52,6350931,2005,joven,0,0,0,0
52,6385565,2005,joven,0,0,0,0
52,6426609,2005,joven,0,0,0,0
52,6528088,2005,joven,0,0,0,0
52,6532443,2005,joven,0,0,0,0
52,6663695,2005,joven,0,0,0,0
52,6736149,2005,joven,0,0,0,0
52,6751962,2005,joven,0,0,0,0
52,6836791,2005,joven,0,0,0,0
52,6903395,2005,joven,0,0,0,0
52,6992015,2005,joven,0,0,0,0
52,7036050,2005,joven,0,0,0,0
52,7049107,2005,joven,0,0,0,0
52,7333068,2005,joven,0,0,0,0
52,7366023,2005,joven,0,0,0,0
52,7452945,2005,joven,0,0,0,0
52,7700099,2005,joven,0,0,0,0
52,7753626,2005,joven,0,0,0,0
52,7855541,2005,joven,0,0,0,0
52,7857660,2005,joven,0,0,0,0
52,8091516,2005,joven,0,0,0,0
52,8146875,2005,joven,0,0,0,0
52,8350494,2005,joven,0,0,0,0
52,8492813,2005,joven,0,0,0,0
52,8508194,2005,joven,0,0,0,0
52,8594330,2005,joven,0,0,0,0
52,8622925,2005,joven,0,0,0,0
52,8752630,2005,joven,0,0,0,0
52,8884458,2005,joven,0,0,0,0
52,8952095,2005,joven,0,0,0,0
52,9147501,2005,joven,0,0,0,0
52,9157190,2005,joven,0,0,0,0
52,9183486,2005,joven,0,0,0,0
52,9214161,2005,joven,0,0,0,0
52,9259725,2005,joven,0,0,0,0
52,9357189,2005,joven,0,0,0,0
52,9520277,2005,joven,0,0,0,0
52,9576469,2005,joven,0,0,0,0
52,9605059,2005,joven,0,0,0,0
52,9732146,2005,joven,0,0,0,0
52,9802615,2005,joven,0,0,0,0
52,9820711,2005,joven,0,0,0,0
52,9939920,2005,joven,0,0,0,0
