RBD,COD_DEPE,AGNO_EGRESO,MRUN,NEM,PERCENTIL,PUESTO_10,PUESTO_30
8928,1,2020,1833670,6.25,20,NO,SI
8485,2,2020,2219731,6.130000114440918,50,NO,NO
9100,1,2020,2247275,6.730000019073486,20,NO,SI
8928,1,2020,2444271,6.179999828338623,20,NO,SI
8928,1,2020,3143833,5.880000114440918,50,NO,NO
8928,1,2020,3202368,5.579999923706055,90,NO,NO
8928,1,2020,3767038,5.699999809265137,70,NO,NO
8928,1,2020,4594969,6.53000020980835,10,SI,NO
8928,1,2020,5885613,5.849999904632568,50,NO,NO
8928,1,2020,5924599,5.980000019073486,40,NO,NO
8485,2,2020,6224059,6.329999923706055,30,NO,SI
9377,3,2020,6745100,5.800000190734863,40,NO,NO
8928,1,2020,7789352,6.599999904632568,10,SI,NO
8928,1,2020,8590308,6.429999828338623,10,SI,NO
8928,1,2020,8662760,6.300000190734863,20,NO,SI
8928,1,2020,9415068,5.599999904632568,80,NO,NO
8928,1,2020,10704803,6.099999904632568,30,NO,SI
8928,1,2020,11421744,5.980000019073486,40,NO,NO
8928,1,2020,12616208,6.550000190734863,10,SI,NO
8928,1,2020,13382321,5.699999809265137,70,NO,NO
8928,1,2020,13508556,5.849999904632568,50,NO,NO
9781,3,2020,14563338,5.599999904632568,30,NO,SI
8928,1,2020,14851960,5.53000020980835,90,NO,NO
8928,1,2020,15268985,6.400000095367432,10,SI,NO
8928,1,2020,17137445,5.480000019073486,90,NO,NO
8928,1,2020,17970216,6.150000095367432,30,NO,SI
8928,1,2020,19013325,6.699999809265137,10,SI,NO
8928,1,2020,21037862,6.199999809265137,20,NO,SI
14526,3,2020,22560826,5.579999923706055,70,NO,NO
9071,1,2020,23384930,6.480000019073486,30,NO,SI
8928,1,2020,23424763,5.800000190734863,60,NO,NO
8928,1,2020,24454898,5.679999828338623,70,NO,NO
8928,1,2020,24569299,5.980000019073486,40,NO,NO
8928,1,2020,24885867,5.730000019073486,60,NO,NO
8928,1,2020,308219,5.650000095367432,80,NO,NO
8928,1,2020,494743,6.429999828338623,10,SI,NO
8485,2,2020,681415,6.230000019073486,40,NO,NO
8928,1,2020,2376482,6.380000114440918,10,SI,NO
8928,1,2020,5250621,5.480000019073486,90,NO,NO
25950,3,2020,5260780,4.880000114440918,90,NO,NO
4779,3,2020,5401439,6.079999923706055,40,NO,NO
8928,1,2020,5430710,5.650000095367432,80,NO,NO
8928,1,2020,7405778,6.03000020980835,30,NO,SI
8928,1,2020,7469243,6.230000019073486,20,NO,SI
9065,5,2020,8402998,5.480000019073486,60,NO,NO
2329,1,2020,9826659,6.630000114440918,10,SI,NO
8928,1,2020,10651985,5.599999904632568,80,NO,NO
2935,2,2020,10743834,5.579999923706055,60,NO,NO
25727,3,2020,10956785,6,30,NO,SI
